,WeightClass,RedStance,BlueStance,Age_diff,Height_diff,Reach_diff,Weight_diff,Red_wins_loss_diff,Blue_wins_loss_diff,Red_Blue_Wins_diff,Red_Blue_Loss_diff,Red_Blue_wins_loss_diff,Red_Blue_curr_streak_diff,Red_Blue_SignStrikAvg_diff,Red_Blue_SuccTDAvg_diff,Red_Blue_AvgSubAtt_diff
393,2,1.0,1.0,-1,0.0,0.0,0,3,1,3,1,2,2.0,0.04509999999999992,-2.2703999999999995,-0.3999999999999999
394,1,1.0,1.0,0,-10.159999999999997,-15.240000000000009,0,1,3,-1,1,-2,0.0,0.6569999999999998,-0.7653000000000001,-0.30000000000000004
395,5,0.0,0.0,2,2.539999999999992,12.700000000000017,0,1,0,1,0,1,1.0,-1.1594999999999995,0.7418,1.3
396,3,0.0,1.0,1,-7.6200000000000045,-2.539999999999992,0,2,1,0,-1,1,-1.0,-0.8579999999999999,1.4492999999999996,0.09999999999999998
397,1,0.0,0.0,-3,-15.240000000000009,-2.539999999999992,0,3,0,2,-1,3,4.0,0.6836999999999998,-0.546,0.0
398,0,1.0,0.0,-2,0.0,-12.699999999999989,0,1,1,-3,-3,0,2.0,-0.34720000000000006,0.24120000000000003,2.4
399,2,1.0,1.0,2,-2.539999999999992,7.619999999999976,0,1,1,2,2,0,-2.0,-3.3136,-1.5,-0.2
400,0,1.0,1.0,4,0.0,25.400000000000006,0,0,3,-3,0,-3,-1.0,0.5315999999999999,-0.9472,5.0
401,3,1.0,1.0,-3,-5.0800000000000125,-2.539999999999992,0,2,-1,7,4,3,0.0,-0.03939999999999999,-0.3955000000000001,1.3
402,1,1.0,1.0,-6,2.5400000000000205,7.6200000000000045,0,1,0,-1,-2,1,3.0,-0.36240000000000006,1.85,-0.6
403,1,1.0,1.0,-2,7.6200000000000045,5.079999999999984,0,9,8,-5,-6,1,4.0,2.5620000000000003,-0.05190000000000003,-0.5
404,3,0.0,0.0,7,-5.0800000000000125,-2.539999999999992,0,14,4,17,7,10,-6.0,-0.4280000000000004,-1.3148,-0.19999999999999996
405,4,1.0,1.0,-5,0.0,5.0800000000000125,15,6,0,13,7,6,-1.0,0.5355000000000001,0.2092,0.6
406,4,1.0,1.0,10,-2.539999999999992,-5.079999999999984,0,9,7,8,6,2,-8.0,-1.9930000000000005,0.8176000000000001,0.3
407,1,1.0,1.0,5,-2.539999999999992,0.0,0,4,8,-2,2,-4,-5.0,0.7935000000000001,0.6183,-0.1
408,7,1.0,1.0,1,2.539999999999992,2.539999999999992,60,8,7,5,4,1,-8.0,0.1956,-1.025799999999999,-2.6
409,0,1.0,1.0,10,10.159999999999997,7.6200000000000045,0,6,7,2,3,-1,-6.0,-0.9338,-0.5727,0.19999999999999998
410,3,0.0,0.0,-6,5.0800000000000125,0.0,-15,4,8,-15,-11,-4,3.0,-0.02059999999999995,1.1549999999999998,-0.5
411,1,1.0,1.0,9,-5.0800000000000125,-17.78,0,2,5,4,7,-3,-3.0,-0.28639999999999954,-1.0168,0.0
412,6,0.0,1.0,-8,-2.5400000000000205,-7.6200000000000045,0,-2,1,3,6,-3,-2.0,0.04720000000000035,1.8323999999999996,0.0
413,5,1.0,0.0,1,2.539999999999992,-2.5400000000000205,0,5,3,0,-2,2,5.0,0.2464000000000004,0.3771000000000001,0.8
414,7,1.0,1.0,1,7.6200000000000045,12.700000000000017,0,0,0,-4,-4,0,2.0,-1.0175999999999996,-0.3234,-0.2
415,0,1.0,1.0,2,5.079999999999984,7.6200000000000045,0,2,1,3,2,1,1.0,1.5471999999999997,-3.7408,-2.1999999999999997
416,0,1.0,1.0,6,-2.5400000000000205,-5.0800000000000125,0,0,1,2,3,-1,3.0,2.1624,0.6680000000000001,-0.3
417,7,1.0,1.0,1,-5.079999999999984,0.0,-23,2,2,5,5,0,-3.0,0.6467999999999998,-0.309,-0.3
418,6,1.0,1.0,-6,-2.539999999999992,-5.079999999999984,0,4,2,-2,-4,2,3.0,-0.44199999999999995,2.3988000000000005,0.0
419,0,1.0,1.0,8,-2.5400000000000205,-12.700000000000017,0,4,5,2,3,-1,-7.0,1.2029,-1.2304999999999997,0.0
420,1,1.0,1.0,2,2.539999999999992,2.539999999999992,0,4,0,4,0,4,4.0,2.7738,1.99,0.4
421,0,1.0,1.0,6,0.0,5.0800000000000125,0,1,2,4,5,-1,-3.0,-0.49019999999999975,-0.04199999999999998,0.5
422,5,0.0,1.0,1,-2.5400000000000205,-12.699999999999989,0,-1,-5,4,0,4,3.0,0.3572000000000002,-0.03859999999999997,0.0
423,1,1.0,1.0,5,7.6200000000000045,10.160000000000025,0,1,0,1,0,1,1.0,0.9328999999999996,-1.467,0.0
424,1,1.0,1.0,8,-2.539999999999992,-2.539999999999992,0,2,4,0,2,-2,-1.0,-1.3977000000000002,-0.648,-0.2
425,5,1.0,1.0,-3,2.5400000000000205,5.079999999999984,0,1,0,0,-1,1,2.0,1.0893,-0.23660000000000003,0.0
426,3,0.0,1.0,0,-7.6200000000000045,2.539999999999992,10,2,-1,4,1,3,4.0,-0.05989999999999984,0.83,0.0
427,3,1.0,1.0,-5,-7.6200000000000045,0.0,0,1,0,0,-1,1,2.0,0.1359999999999999,-1.9545000000000001,0.0
428,0,1.0,0.0,-1,-5.079999999999984,5.0800000000000125,0,5,2,4,1,3,0.0,0.14400000000000013,0.5184,-0.6000000000000001
429,2,1.0,1.0,-2,7.6200000000000045,5.0800000000000125,0,7,4,3,0,3,1.0,0.5924,-0.12960000000000002,-0.5
430,3,1.0,1.0,3,7.619999999999976,20.32000000000002,0,2,0,2,0,2,1.0,0.5248000000000002,0.0726,-0.2
431,0,1.0,1.0,-7,-5.079999999999984,0.0,0,1,-1,-1,-3,2,-2.0,0.387,-0.255,0.0
432,3,1.0,1.0,-2,0.0,5.079999999999984,0,3,2,0,-1,1,0.0,2.4763999999999995,0.6886000000000001,1.6
433,1,1.0,1.0,-9,2.539999999999992,7.6200000000000045,0,1,2,-4,-3,-1,1.0,-0.9861999999999997,-0.08830000000000005,-0.6
434,0,1.0,1.0,2,-5.079999999999984,-22.860000000000014,0,1,-1,1,-1,2,3.0,0.0806,-0.10830000000000006,1.4
435,0,1.0,1.0,1,2.5400000000000205,2.539999999999992,0,-2,-4,0,-2,2,2.0,-0.4863000000000002,-1.16,0.5
436,3,0.0,1.0,1,-7.619999999999976,-7.6200000000000045,0,3,2,1,0,1,-3.0,-0.5316000000000001,0.9549,1.0
437,0,1.0,1.0,-7,0.0,-10.159999999999997,0,-1,-2,0,-1,1,1.0,-1.475,-1.7142,1.8
438,0,1.0,1.0,10,2.539999999999992,0.0,0,1,-1,3,1,2,0.0,1.0532999999999995,1.3377000000000001,-0.5
439,2,1.0,1.0,7,0.0,2.539999999999992,0,0,1,-1,0,-1,-3.0,0.0815999999999999,2.468,0.0
440,2,1.0,1.0,8,-2.5400000000000205,5.0800000000000125,0,11,6,7,2,5,-7.0,1.4255999999999998,-0.4166000000000002,-1.1
441,5,1.0,1.0,1,-2.539999999999992,2.539999999999992,0,10,4,9,3,6,-2.0,-1.6381999999999997,0.03400000000000003,0.0
442,4,0.0,1.0,7,-10.159999999999997,2.539999999999992,0,5,6,2,3,-1,-7.0,-0.5400000000000005,-0.22110000000000005,-0.19999999999999998
443,1,1.0,1.0,-4,5.079999999999984,10.159999999999997,0,7,7,-1,-1,0,10.0,0.11079999999999979,1.678,0.09999999999999998
444,5,1.0,0.0,-2,0.0,0.0,0,3,2,1,0,1,0.0,0.19879999999999987,2.6077999999999997,3.0
445,0,0.0,1.0,6,0.0,5.079999999999984,0,4,4,-1,-1,0,0.0,0.3687,0.4262,-0.3999999999999999
446,7,1.0,1.0,11,-5.0800000000000125,0.0,13,2,0,9,7,2,-2.0,1.4076,0.63,0.5
447,1,0.0,1.0,-8,2.5400000000000205,-2.539999999999992,0,4,0,4,0,4,4.0,1.5222000000000002,3.3480000000000003,1.6
448,6,1.0,1.0,-2,-2.539999999999992,-15.240000000000009,0,1,1,0,0,0,0.0,3.8442999999999996,-1.1,-0.7
449,4,1.0,0.0,3,-5.0800000000000125,-17.78,0,0,1,0,1,-1,-2.0,-1.3606,0.0374,0.0
450,4,1.0,1.0,-4,10.159999999999997,-5.0800000000000125,0,1,-1,1,-1,2,2.0,1.2353999999999998,-0.585,0.0
451,0,1.0,0.0,9,7.619999999999976,10.159999999999997,0,-1,2,0,3,-3,-4.0,0.5510999999999999,-0.15850000000000009,0.3
452,5,1.0,1.0,8,-2.5400000000000205,5.0800000000000125,0,4,3,6,5,1,-5.0,0.7143999999999999,-0.13549999999999995,-0.5
453,2,1.0,1.0,-1,-10.159999999999997,-7.6200000000000045,0,4,2,-1,-3,2,-2.0,0.22940000000000005,-0.6671,0.09999999999999998
454,5,1.0,0.0,6,-7.6200000000000045,0.0,0,0,-1,-2,-3,1,2.0,-2.0538,0.0,0.0
455,5,1.0,1.0,5,-5.0800000000000125,-2.539999999999992,0,7,2,10,5,5,0.0,-1.6378000000000001,-0.9206,-0.4
456,3,0.0,1.0,8,2.5400000000000205,5.079999999999984,0,-2,0,12,14,-2,0.0,0.1609999999999998,-0.02020000000000005,0.0
457,5,1.0,1.0,1,-7.6200000000000045,5.079999999999984,0,2,3,0,1,-1,-1.0,-1.2362,1.1813999999999998,1.6
458,4,1.0,1.0,1,-2.539999999999992,-10.159999999999997,0,2,1,6,5,1,-2.0,-0.3282999999999996,0.595,0.3
459,3,1.0,1.0,3,2.5400000000000205,5.079999999999984,10,1,1,0,0,0,0.0,1.0273999999999996,0.57,0.0
460,0,1.0,1.0,-2,-12.699999999999989,-10.159999999999997,0,3,1,3,1,2,1.0,0.5435999999999999,-0.4396,0.1
461,6,1.0,1.0,-2,-7.6200000000000045,2.539999999999992,0,0,-2,5,3,2,0.0,-1.3716000000000004,0.6644,0.1
462,4,1.0,1.0,1,5.0800000000000125,5.079999999999984,0,-1,3,3,7,-4,0.0,0.8844999999999998,-0.7607,-0.5
463,6,1.0,1.0,4,-2.539999999999992,0.0,0,-1,-1,1,1,0,0.0,1.2628000000000001,0.026600000000000002,0.0
464,2,1.0,1.0,-2,-5.079999999999984,-7.6200000000000045,-10,-2,1,0,3,-3,-4.0,-2.9030999999999993,-0.07120000000000001,-1.2999999999999998
465,5,1.0,1.0,7,-2.539999999999992,2.539999999999992,0,4,2,2,0,2,0.0,-1.2044000000000001,0.1512,-0.19999999999999996
466,3,1.0,0.0,-1,7.6200000000000045,5.079999999999984,0,4,6,-5,-3,-2,0.0,0.3463999999999998,0.7365999999999999,0.5
467,4,1.0,1.0,-6,10.159999999999997,20.319999999999993,0,6,3,5,2,3,2.0,0.43179999999999996,-0.08880000000000005,0.6
468,0,1.0,0.0,10,0.0,7.6200000000000045,0,2,4,2,4,-2,-3.0,-0.06150000000000011,0.5640000000000001,0.6
469,4,1.0,1.0,-6,15.240000000000009,7.6200000000000045,0,0,1,0,1,-1,0.0,1.5232999999999997,1.2512,0.8
470,0,1.0,1.0,6,-7.6200000000000045,-15.240000000000009,0,1,-2,4,1,3,-1.0,-0.10570000000000013,0.09819999999999995,0.5
471,0,0.0,1.0,-4,-5.079999999999984,0.0,0,1,-2,-1,-4,3,4.0,-1.8193000000000001,0.364,0.0
472,4,1.0,1.0,6,10.159999999999997,15.240000000000009,0,0,0,0,0,0,0.0,-2.2447,2.3432,0.0
473,2,1.0,1.0,-5,5.0800000000000125,12.699999999999989,0,3,1,1,-1,2,4.0,-0.3520000000000001,0.5921,-0.09999999999999998
474,0,1.0,1.0,0,-2.5400000000000205,7.6200000000000045,0,2,-3,3,-2,5,0.0,1.4338999999999997,-0.12530000000000005,-1.1
475,3,0.0,1.0,1,-2.5400000000000205,2.5400000000000205,0,-1,1,-1,1,-2,-2.0,0.7325000000000004,0.165,0.0
476,7,0.0,1.0,0,-5.0800000000000125,-7.6200000000000045,59,1,2,-2,-1,-1,2.0,1.1568000000000003,-0.10619999999999985,0.4
477,5,1.0,1.0,2,0.0,0.0,0,10,6,9,5,4,-3.0,-0.504,-1.0208,-0.7
478,1,1.0,1.0,3,2.5400000000000205,2.5400000000000205,0,7,4,6,3,3,2.0,-0.21309999999999985,0.057400000000000034,-0.8
479,4,1.0,1.0,4,5.0800000000000125,17.78,0,11,4,17,10,7,-5.0,-0.1794,-0.9639999999999999,-0.8
480,5,1.0,1.0,3,-7.619999999999976,2.539999999999992,0,3,0,0,-3,3,-3.0,0.06119999999999992,-0.0525,-0.1
481,2,0.0,1.0,0,2.539999999999992,-5.079999999999984,0,9,7,3,1,2,-8.0,-0.7118999999999998,-1.7479,0.09999999999999998
482,1,1.0,1.0,5,0.0,-15.240000000000009,0,1,0,2,1,1,0.0,-0.6825999999999999,0.5643,-0.4
483,2,1.0,1.0,-3,-12.700000000000017,-22.860000000000014,0,1,4,1,4,-3,-1.0,0.0636000000000001,-0.3287,0.09999999999999998
484,1,1.0,0.0,-3,7.6200000000000045,5.079999999999984,0,1,0,0,-1,1,0.0,-0.2775000000000001,0.0,0.0
485,0,1.0,1.0,-3,0.0,-10.159999999999997,0,3,-1,5,1,4,0.0,0.16239999999999988,0.7709999999999999,-0.7999999999999998
486,4,1.0,1.0,4,-5.0800000000000125,-5.0800000000000125,0,0,0,1,1,0,0.0,-0.07400000000000007,-1.6768,-3.4
487,1,1.0,1.0,-1,0.0,7.6200000000000045,0,2,-1,0,-3,3,0.0,0.051100000000000145,0.9304,0.5
488,0,1.0,1.0,0,0.0,7.6200000000000045,0,-2,0,0,2,-2,0.0,0.15500000000000003,0.27649999999999997,-3.3
489,6,1.0,1.0,0,-7.6200000000000045,-17.78,0,8,4,1,-3,4,6.0,-0.12190000000000012,-0.13380000000000003,-0.9
490,3,0.0,0.0,5,0.0,0.0,0,9,1,18,10,8,0.0,-0.9007999999999996,0.5632,0.7999999999999999
491,1,1.0,1.0,1,-7.6200000000000045,0.0,0,6,5,2,1,1,-6.0,-1.4455000000000002,1.2980000000000003,-0.7
492,5,1.0,1.0,4,5.079999999999984,12.700000000000017,0,1,1,3,3,0,-1.0,0.4500999999999995,0.5750000000000001,0.2
493,7,1.0,1.0,12,-2.539999999999992,-2.539999999999992,-20,5,3,21,19,2,-3.0,-0.9882,-0.2005,0.0
494,4,1.0,1.0,3,5.079999999999984,10.159999999999997,0,1,-1,4,2,2,-1.0,-0.1596000000000002,-0.6894,-2.0
495,1,1.0,1.0,2,2.539999999999992,0.0,0,2,1,1,0,1,1.0,1.1009,0.2772,0.8
496,1,1.0,0.0,-5,5.0800000000000125,-5.079999999999984,0,3,3,-1,-1,0,1.0,0.5141999999999998,1.4996,0.3
497,2,0.0,1.0,7,15.23999999999998,10.159999999999997,0,-1,1,-1,1,-2,-2.0,-2.2380000000000004,-0.13620000000000004,8.4
498,3,1.0,0.0,7,-15.240000000000009,-7.619999999999976,0,0,1,1,2,-1,-2.0,-2.3236,0.0,-0.7
499,0,1.0,1.0,-12,-5.0800000000000125,-10.159999999999997,0,2,0,2,0,2,2.0,1.6110000000000007,-0.4395000000000001,0.0
500,4,0.0,1.0,-3,7.6200000000000045,5.0800000000000125,0,11,9,1,-1,2,10.0,-0.053999999999999826,-1.2176,0.2
501,0,1.0,0.0,2,-10.159999999999997,-2.539999999999992,0,7,3,5,1,4,1.0,0.6020999999999999,0.9446999999999999,-0.30000000000000004
502,4,1.0,1.0,-11,2.539999999999992,5.0800000000000125,0,5,6,-7,-6,-1,4.0,0.6225999999999996,0.3255,1.8
503,3,1.0,1.0,11,2.539999999999992,7.6200000000000045,15,8,4,11,7,4,-10.0,-0.40870000000000006,-0.09100000000000003,-1.2000000000000002
504,2,1.0,0.0,9,-10.160000000000025,0.0,0,5,6,2,3,-1,-3.0,0.12040000000000006,-1.0778,-1.5
505,6,1.0,1.0,1,-7.6200000000000045,0.0,0,6,4,1,-1,2,2.0,-0.5491999999999999,0.1179,0.2
506,1,1.0,1.0,7,10.159999999999997,2.539999999999992,0,2,4,1,3,-2,-2.0,-1.5384000000000002,-0.47200000000000003,0.2
507,1,1.0,1.0,-5,5.0800000000000125,-2.539999999999992,0,3,1,0,-2,2,3.0,-0.16510000000000002,-0.33859999999999996,-0.7
508,0,1.0,1.0,-3,0.0,5.079999999999984,0,3,0,-1,-4,3,-3.0,2.4218,0.18499999999999994,0.39999999999999997
509,0,0.0,0.0,0,0.0,7.6200000000000045,0,2,3,-2,-1,-1,-3.0,-0.1459999999999999,-0.5933999999999997,1.3
510,2,1.0,1.0,1,0.0,7.6200000000000045,0,1,-1,9,7,2,0.0,-0.6886000000000001,0.9245,0.2
511,7,1.0,1.0,-1,0.0,-2.539999999999992,0,5,1,4,0,4,4.0,1.3744999999999998,-0.2565,-0.09999999999999998
512,1,1.0,1.0,-6,-2.539999999999992,0.0,0,7,6,1,0,1,0.0,-0.8540999999999996,0.186,0.1
513,6,1.0,0.0,2,7.6200000000000045,0.0,0,4,3,6,5,1,-3.0,0.09000000000000008,0.11960000000000001,0.5
514,3,0.0,1.0,-1,-5.079999999999984,-5.0800000000000125,0,3,1,2,0,2,1.0,0.6865999999999999,-0.7294,-0.1
515,1,0.0,0.0,9,-2.539999999999992,-15.240000000000009,0,-3,1,5,9,-4,0.0,-1.0139999999999998,1.4630999999999998,0.4
516,5,1.0,0.0,-1,-7.619999999999976,-12.700000000000017,0,5,5,0,0,0,6.0,1.2800000000000002,-1.2000000000000002,-0.09999999999999987
517,4,1.0,1.0,3,-5.0800000000000125,-10.159999999999997,0,2,1,4,3,1,0.0,-2.3786000000000005,-0.8547,-0.8
518,0,1.0,1.0,-6,2.5400000000000205,0.0,0,3,-3,3,-3,6,6.0,-0.4984000000000002,0.41580000000000006,2.6
519,3,0.0,0.0,4,5.079999999999984,10.159999999999997,0,2,0,3,1,2,1.0,1.2084000000000001,-0.367,-0.5000000000000001
520,1,1.0,1.0,-12,0.0,-2.539999999999992,-10,1,0,-2,-3,1,2.0,1.1708,-0.39359999999999973,0.6
521,0,1.0,1.0,-7,-2.539999999999992,7.6200000000000045,0,4,2,1,-1,2,3.0,0.4233999999999998,0.9209,1.9000000000000001
522,0,1.0,1.0,-5,2.539999999999992,10.159999999999997,0,-1,0,0,1,-1,-1.0,1.1776,-0.2204,0.0
523,3,0.0,1.0,7,7.6200000000000045,0.0,0,11,5,9,3,6,-3.0,-0.0048000000000001375,-0.5564999999999999,0.9
524,3,0.0,1.0,-9,12.699999999999989,15.240000000000009,0,3,5,-9,-7,-2,-4.0,-0.7199000000000004,-0.04519999999999996,0.8
525,1,1.0,1.0,1,7.6200000000000045,7.6200000000000045,0,4,7,0,3,-3,0.0,0.8330000000000002,-0.27649999999999997,-1.3
526,4,1.0,0.0,-1,2.5400000000000205,2.539999999999992,0,4,4,-7,-7,0,-2.0,0.42730000000000024,1.5012999999999999,1.0999999999999999
527,3,1.0,0.0,7,-2.539999999999992,2.5400000000000205,0,2,1,15,14,1,0.0,-0.7026,0.9318,-0.20000000000000007
528,5,0.0,1.0,-1,-2.539999999999992,-7.6200000000000045,-15,1,-2,2,-1,3,0.0,1.0473,-0.17569999999999986,-1.0
529,1,1.0,1.0,2,-2.5400000000000205,-7.6200000000000045,0,4,2,9,7,2,-3.0,0.06530000000000014,0.44799999999999995,1.0
530,5,1.0,1.0,0,10.159999999999997,12.700000000000017,0,1,-2,-2,-5,3,0.0,2.1106,1.0890000000000002,1.6
531,3,1.0,1.0,5,0.0,0.0,0,5,5,1,1,0,0.0,1.2947000000000002,-0.615,-1.4
532,6,1.0,0.0,0,0.0,5.0800000000000125,20,0,0,-1,-1,0,2.0,1.3817,0.2725,0.5
533,4,1.0,1.0,-2,0.0,-12.700000000000017,0,-2,-3,2,1,1,0.0,-0.8418999999999999,-0.36,0.6000000000000001
534,0,0.0,1.0,-5,-7.6200000000000045,-5.079999999999984,0,-2,1,1,4,-3,0.0,-1.0529000000000002,0.3178,0.3
535,5,1.0,1.0,-8,-2.539999999999992,-2.539999999999992,0,9,3,2,-4,6,4.0,0.9823999999999997,0.48179999999999995,-0.20000000000000018
536,4,1.0,1.0,-5,2.539999999999992,15.240000000000009,0,4,6,-8,-6,-2,3.0,1.1144,-0.16400000000000003,-0.6
537,3,0.0,0.0,-4,10.159999999999997,7.6200000000000045,0,2,3,0,1,-1,0.0,1.0861,-0.1995,1.1999999999999997
538,1,1.0,0.0,-2,2.5400000000000205,-10.159999999999997,0,1,-1,1,-1,2,2.0,4.368100000000001,-0.23199999999999998,-0.09999999999999998
539,0,1.0,1.0,1,-2.5400000000000205,-10.159999999999997,-10,4,3,-2,-3,1,5.0,-0.42400000000000015,-0.3164999999999998,-0.49999999999999994
540,4,0.0,1.0,5,7.619999999999976,-7.6200000000000045,15,3,0,4,1,3,2.0,1.7355999999999996,-3.0836,-0.6
541,2,1.0,1.0,3,10.159999999999997,-2.539999999999992,0,5,3,2,0,2,2.0,1.1643000000000001,0.2564000000000002,0.20000000000000007
542,1,1.0,1.0,8,-15.240000000000009,-17.78,10,1,-1,1,-1,2,0.0,0.3546,-0.18000000000000002,-0.09999999999999998
543,5,1.0,1.0,-7,2.5400000000000205,5.079999999999984,0,0,-2,0,-2,2,1.0,1.4401,-0.35979999999999995,0.0
544,7,1.0,0.0,-1,0.0,2.539999999999992,15,2,1,1,0,1,1.0,-0.9673999999999996,0.6109,0.3
545,2,1.0,1.0,0,-7.6200000000000045,-10.159999999999997,0,1,0,1,0,1,-2.0,-1.5115000000000005,1.768,0.6
546,1,1.0,1.0,0,7.6200000000000045,2.5400000000000205,-10,-3,0,2,5,-3,-2.0,-0.3557999999999999,-2.4299,0.6
547,0,1.0,1.0,5,2.539999999999992,2.5400000000000205,0,-1,1,1,3,-2,-3.0,0.5817000000000003,-0.5605,-0.19999999999999996
548,6,1.0,1.0,-5,-2.539999999999992,2.539999999999992,0,3,4,-2,-1,-1,2.0,-0.3359000000000001,0.262,-0.09999999999999998
549,7,0.0,1.0,1,-5.0800000000000125,15.240000000000009,1,5,5,0,0,0,5.0,-2.8285,-3.27,-1.6
550,0,1.0,1.0,2,-7.6200000000000045,-2.5400000000000205,10,5,5,7,7,0,-4.0,1.9723,1.1627,-0.8999999999999999
551,3,1.0,0.0,6,-5.0800000000000125,-5.079999999999984,0,3,3,2,2,0,-1.0,-1.5198000000000003,-0.7251999999999998,-0.6
552,2,1.0,1.0,-5,7.6200000000000045,5.079999999999984,0,-1,4,-4,1,-5,0.0,0.5902000000000003,-1.4841,1.8000000000000003
553,0,1.0,1.0,1,10.159999999999997,2.539999999999992,0,1,1,-1,-1,0,0.0,0.15180000000000016,0.2692,0.5
554,0,1.0,1.0,-2,-2.539999999999992,0.0,0,3,3,-2,-2,0,1.0,-0.23739999999999983,-0.25029999999999997,-0.9
555,3,0.0,1.0,2,-17.78,-17.78,0,3,2,-2,-3,1,5.0,0.9092000000000005,2.6869,0.09999999999999998
556,3,1.0,1.0,-4,2.539999999999992,-10.159999999999997,0,2,3,3,4,-1,0.0,1.4181000000000001,-1.3357999999999999,0.0
557,2,1.0,1.0,-5,-7.6200000000000045,-5.079999999999984,0,2,5,-4,-1,-3,-1.0,0.8639000000000001,-0.35850000000000004,-0.7000000000000001
558,0,1.0,1.0,-3,0.0,-7.6200000000000045,0,1,1,0,0,0,0.0,2.4780000000000006,0.6,0.0
559,2,1.0,1.0,-8,-2.5400000000000205,-10.159999999999997,0,-1,-2,-1,-2,1,0.0,-0.7337,-0.5619000000000001,0.0
560,7,1.0,1.0,-6,0.0,0.0,-55,6,9,-12,-9,-3,5.0,0.33440000000000003,3.893299999999999,2.6
561,4,1.0,1.0,-12,5.079999999999984,-5.0800000000000125,0,3,3,-3,-3,0,0.0,0.6818000000000002,1.9173,1.7999999999999998
562,7,1.0,1.0,-1,-10.159999999999997,-2.5400000000000205,-14,3,1,-1,-3,2,1.0,0.47520000000000007,0.20809999999999998,0.6
563,5,0.0,1.0,-3,-2.5400000000000205,-7.6200000000000045,0,6,0,5,-1,6,7.0,0.8988,-1.1044999999999998,0.5
564,2,1.0,1.0,-6,-5.079999999999984,-2.539999999999992,0,2,1,1,0,1,1.0,-0.9597,-2.4571,-2.1
565,6,1.0,1.0,-3,-2.539999999999992,-2.539999999999992,0,3,0,0,-3,3,1.0,-0.07919999999999994,2.3760000000000003,0.6000000000000001
566,0,1.0,1.0,15,2.5400000000000205,2.539999999999992,0,-3,2,7,12,-5,-3.0,0.4801999999999995,-0.020800000000000013,-0.8
567,0,1.0,0.0,-1,15.23999999999998,12.699999999999989,0,1,-1,0,-2,2,3.0,1.5479999999999998,-0.15649999999999964,-0.20000000000000007
568,3,1.0,1.0,-2,-2.5400000000000205,0.0,0,0,0,-7,-7,0,2.0,0.7167999999999999,-0.6547000000000001,0.0
569,3,0.0,1.0,-4,10.160000000000025,-2.539999999999992,10,12,12,0,0,0,11.0,-1.8861000000000003,1.0321000000000002,0.9000000000000001
570,5,1.0,1.0,7,-5.0800000000000125,2.539999999999992,-15,13,6,9,2,7,-8.0,-1.0503999999999993,-0.5664000000000002,-2.6
571,5,0.0,1.0,-2,2.539999999999992,10.159999999999997,0,2,2,-6,-6,0,4.0,2.7588,-0.009399999999999964,1.0
572,1,1.0,0.0,4,2.539999999999992,5.0800000000000125,0,4,-2,6,0,6,1.0,0.24439999999999995,-0.3649,1.4
573,0,0.0,1.0,13,0.0,-10.160000000000025,0,-2,4,4,10,-6,-2.0,0.7671,-0.41579999999999995,0.19999999999999996
574,3,1.0,1.0,1,0.0,7.619999999999976,0,0,1,-2,-1,-1,1.0,-1.4736000000000002,-0.20460000000000012,0.8
575,5,1.0,1.0,9,-12.700000000000017,-7.6200000000000045,0,0,1,-1,0,-1,-2.0,0.8513999999999999,-0.08849999999999997,-0.3
576,3,1.0,1.0,6,-5.079999999999984,2.5400000000000205,0,-4,2,-2,4,-6,-6.0,-0.3933000000000004,0.1464,-0.4
577,2,1.0,1.0,1,-7.6200000000000045,-2.5400000000000205,0,5,0,6,1,5,2.0,1.5651000000000002,0.20879999999999999,0.5
578,0,1.0,0.0,-14,5.079999999999984,5.0800000000000125,0,2,-3,0,-5,5,5.0,0.3788999999999998,0.5796,-0.3
579,5,1.0,1.0,-5,5.0800000000000125,-2.5400000000000205,0,0,1,-4,-3,-1,1.0,2.522,-0.25110000000000005,0.0
580,2,1.0,1.0,-7,-5.0800000000000125,-10.159999999999997,0,6,6,-10,-10,0,1.0,0.9649999999999999,-0.16899999999999998,0.30000000000000004
581,0,1.0,1.0,-1,0.0,-10.159999999999997,0,1,1,1,1,0,4.0,-0.27870000000000017,-0.5906,-0.5
582,1,0.0,1.0,0,2.539999999999992,0.0,0,6,5,3,2,1,6.0,-0.4444999999999997,0.1435,0.1
583,5,1.0,1.0,2,-2.539999999999992,0.0,0,5,4,-1,-2,1,0.0,-1.2864000000000004,1.4377000000000002,1.2
584,1,1.0,0.0,3,-2.539999999999992,10.159999999999997,10,2,4,-1,1,-2,-2.0,-0.7317000000000002,0.32300000000000006,0.40000000000000013
585,2,1.0,1.0,6,2.5400000000000205,-2.539999999999992,0,7,0,13,6,7,0.0,-0.1756000000000002,-0.9462,-0.19999999999999996
586,1,1.0,1.0,6,5.0800000000000125,5.0800000000000125,20,1,0,1,0,1,1.0,0.5449999999999999,-0.5000000000000001,0.5
587,3,1.0,1.0,2,2.5400000000000205,7.619999999999976,10,0,0,4,4,0,1.0,1.965,1.242,1.0
588,1,1.0,1.0,1,2.539999999999992,-2.539999999999992,0,1,0,1,0,1,1.0,0.23160000000000003,0.04400000000000001,0.9
589,1,1.0,1.0,1,10.159999999999997,2.5400000000000205,0,5,3,3,1,2,-3.0,1.9399999999999995,-0.8175,0.1
590,0,0.0,1.0,6,12.700000000000017,15.23999999999998,0,-4,-1,2,5,-3,0.0,-2.5402,0.26630000000000004,0.6
